name,price,list_price,description,stock_sum,sku,upc_code,allow_oversell,shipping_detail_product_type,shipping_detail_length,shipping_detail_width,shipping_detail_height,shipping_detail_weight,option_1,option_2,option_3,option_4,option_5,option_6,option_1_price,option_1_list_price,option_1_stock,option_2_price,option_2_list_price,option_2_stock,option_3_price,option_3_list_price,option_3_stock,option_4_price,option_4_list_price,option_4_stock,option_5_price,option_5_list_price,option_5_stock,option_6_price,option_6_list_price,option_6_stock,category_name_1,category_name_2,image_1,alt_1,image_2,alt_2,image_3,alt_3,image_4,alt_4,visibility,
Amul Fresh Paneer,1,1,,0,GP001,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/J3mEbFB.png,,,,,,,,
Amul Buttery Spread ,1,1,,0,GP002,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/D6TK7QK.png,,,,,,,,
Amul Cheese Spread,1,1,,0,GP003,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/QypxVgj.png,,,,,,,,
Amul Cheese,1,1,,0,GP004,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/s2QhJlB.png,,,,,,,,
Amul Kool,1,1,,0,GP005,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/RVSePG9.png,,,,,,,,
Amul Masti Dahi,1,1,,0,GP006,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/XTZinx5.png,,,,,,,,
Amul Moti Moti,1,1,,0,GP007,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/mrKrX7m.png,,,,,,,,
Amul Pina Colada,1,1,,0,GP008,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/4S7EXKp.png,,,,,,,,
Amul Processed Cheese,1,1,,0,GP009,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/djTObjY.png,,,,,,,,
Amul Taaza,1,1,,0,GP010,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/ponH7Du.png,,,,,,,,
Bauli Moonfils Choco Cream,1,1,,0,GP011,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/8yqHUer.png,,,,,,,,
Britannia Bake Rusk Toast,1,1,,0,GP012,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/ap6xcyX.png,,,,,,,,
Britannia Cheese Slice,1,1,,0,GP013,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/dcR3E83.png,,,,,,,,
Fresho Signature Cookies,1,1,,0,GP014,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/H8xv4LT.png,,,,,,,,
Monginis Veg Cakes,1,1,,0,GP015,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/uOWsRPm.png,,,,,,,,
Monginis Veg Orange Cakes,1,1,,0,GP016,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/f6E2RL3.png,,,,,,,,
Mother dairy Dahi,1,1,,0,GP017,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/gZRNgq9.png,,,,,,,,
Mother dairy Ice Cream Cake,1,1,,0,GP018,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/ON1iER6.png,,,,,,,,
Mother dairy Mishti Doi,1,1,,0,GP019,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/kIjktWI.png,,,,,,,,
Nandini GoodLife Milk,1,1,,0,GP020,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakery,Cakes & Dairy,https://i.imgur.com/7GcPPf9.png,,,,,,,,
